餐厅名称,餐厅图片,菜品类型,推荐菜品,餐厅地址,经度,纬度,附近交通,餐厅电话,开放时间,必吃指数,人均消费,排队情况,附近景点
漕溪人家酒楼,,本帮菜,糖藕,上海市青浦区朱家角镇北大街18号,121.0585,31.1088,朱家角1路/青浦17路公交,021-59242345,11:00-21:00,5,100,低-中等,朱家角古镇
漕溪人家酒楼,,本帮菜,螺絲,上海市青浦区朱家角镇北大街18号,121.0585,31.1088,朱家角1路/青浦17路公交,021-59242345,11:00-21:00,5,100,低-中等,朱家角古镇
漕溪人家酒楼,,本帮菜,銀魚炒蛋,上海市青浦区朱家角镇北大街18号,121.0585,31.1088,朱家角1路/青浦17路公交,021-59242345,11:00-21:00,5,100,低-中等,朱家角古镇
古镇第一楼,,农家菜/古镇菜,农家炖鸡,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,冬瓜排骨,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,古镇菜,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,咸鸭蛋,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,手工馄饨,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,本地特产,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,清蒸鱼,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,炒野菜,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,腊肠炒饭,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
古镇第一楼,,农家菜/古镇菜,豆腐,"上海市朱家角古镇东街,青浦区",121.0552,31.1118,朱家角1路/青浦17路公交,021 5926 7777,09:00-21:00,4,70,无排队到中等排队,朱家角古镇
弘德樓·自家菜園,,本帮菜,時蔬,上海市青浦区朱家角镇西井街88号,121.0578,31.1082,朱家角1路/青浦17路公交,021-59243456,11:00-20:00,4,70,低,朱家角古镇
弘德樓·自家菜園,,本帮菜,河蝦,上海市青浦区朱家角镇西井街88号,121.0578,31.1082,朱家角1路/青浦17路公交,021-59243456,11:00-20:00,4,70,低,朱家角古镇
弘德樓·自家菜園,,本帮菜,茄子煲,上海市青浦区朱家角镇西井街88号,121.0578,31.1082,朱家角1路/青浦17路公交,021-59243456,11:00-20:00,4,70,低,朱家角古镇
弘德樓·自家菜園,,本帮菜,西紅柿蛋湯,上海市青浦区朱家角镇西井街88号,121.0578,31.1082,朱家角1路/青浦17路公交,021-59243456,11:00-20:00,4,70,低,朱家角古镇
弘德樓·自家菜園,,本帮菜,農家米飯,上海市青浦区朱家角镇西井街88号,121.0578,31.1082,朱家角1路/青浦17路公交,021-59243456,11:00-20:00,4,70,低,朱家角古镇
弘德樓·自家菜園,,本帮菜,農家菜,上海市青浦区朱家角镇西井街88号,121.0578,31.1082,朱家角1路/青浦17路公交,021-59243456,11:00-20:00,4,70,低,朱家角古镇
春风松月楼,,江浙菜,春卷,上海市青浦区七宝老街北大街38号,121.3585,31.1538,地铁9号线七宝站,021-64912345,10:00-21:00,4,40,周末人多,朱家角古镇
春风松月楼,,江浙菜,点心,上海市青浦区七宝老街北大街38号,121.3585,31.1538,地铁9号线七宝站,021-64912345,10:00-21:00,4,40,周末人多,朱家角古镇
春风松月楼,,江浙菜,素菜,上海市青浦区七宝老街北大街38号,121.3585,31.1538,地铁9号线七宝站,021-64912345,10:00-21:00,4,40,周末人多,朱家角古镇
春风松月楼,,江浙菜,素菜包,上海市青浦区七宝老街北大街38号,121.3585,31.1538,地铁9号线七宝站,021-64912345,10:00-21:00,4,40,周末人多,朱家角古镇
春风松月楼,,江浙菜,馄饨,上海市青浦区七宝老街北大街38号,121.3585,31.1538,地铁9号线七宝站,021-64912345,10:00-21:00,4,40,周末人多,朱家角古镇
老街酒肆,,农家菜/小酒馆,农家菜,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,冬瓜排骨,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,咸鸭蛋,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,手工馄饨,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,清蒸鱼,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,炒野菜,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,特色小食,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,米酒,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,腊肠炒饭,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
老街酒肆,,农家菜/小酒馆,豆腐,"上海市朱家角古镇北街,青浦区",121.0548,31.111,朱家角1路/青浦17路公交,021 5926 8888,10:00-20:00,4,60,无排队,朱家角古镇
蕉庄朱家角本店,,农家菜,农家炖鸡,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,冬瓜排骨,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,咸鸭蛋,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,手工馄饨,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,本地特产,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,清蒸鱼,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,炒野菜,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,特色农家菜,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,腊肠炒饭,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
蕉庄朱家角本店,,农家菜,豆腐,"上海市朱家角古镇西街,青浦区",121.0545,31.1125,朱家角1路/青浦17路公交,021 5926 0006,08:00-20:00,4,80,无排队到中等排队,朱家角古镇
谷乐享农家菜,,农家菜,农家炖汤,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,冬瓜排骨,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,咸鸭蛋,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,山野菜,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,手工馄饨,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,清蒸鱼,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,炒青菜,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,特色农家饭,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,玉米粥,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
谷乐享农家菜,,农家菜,腌制咸菜,上海市西京街57号，青浦区朱家角镇,121.0539,31.1124,朱家角1路/青浦17路公交,,周一至周日全天,4,80,无排队,朱家角古镇
锦满农家菜,,农家菜,农家米饭,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,冬瓜排骨,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,咸水鸭,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,家常菜,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,时令野菜,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,本地特产,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,清炖鸡,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,腌制咸菜,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,豆腐,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
锦满农家菜,,农家菜,青菜炒蛋,上海市克治园路南港348号，青浦区朱家角镇,121.0547,31.1139,朱家角1路/青浦17路公交,,周一至周日全天,4,70,无排队,朱家角古镇
河鮮館,,本帮菜,河鮮面疙瘩,上海市青浦区朱家角镇漕河街28号,121.0575,31.1078,朱家角1路/青浦17路公交,021-59245678,11:00-21:00,3,150,低-中等,朱家角古镇
河鮮館,,本帮菜,清蒸白水魚,上海市青浦区朱家角镇漕河街28号,121.0575,31.1078,朱家角1路/青浦17路公交,021-59245678,11:00-21:00,3,150,低-中等,朱家角古镇
河鮮館,,本帮菜,蚌肉豆腐煲,上海市青浦区朱家角镇漕河街28号,121.0575,31.1078,朱家角1路/青浦17路公交,021-59245678,11:00-21:00,3,150,低-中等,朱家角古镇
河鮮館,,本帮菜,銀魚炒蛋,上海市青浦区朱家角镇漕河街28号,121.0575,31.1078,朱家角1路/青浦17路公交,021-59245678,11:00-21:00,3,150,低-中等,朱家角古镇
河鮮館,,本帮菜,韭菜炒蜆肉,上海市青浦区朱家角镇漕河街28号,121.0575,31.1078,朱家角1路/青浦17路公交,021-59245678,11:00-21:00,3,150,低-中等,朱家角古镇
河鮮館,,本帮菜,鹽水白米蝦,上海市青浦区朱家角镇漕河街28号,121.0575,31.1078,朱家角1路/青浦17路公交,021-59245678,11:00-21:00,3,150,低-中等,朱家角古镇
银食家创意菜,,创意农家菜,传统农家饭,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,农家菜,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,农家馄饨,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,冬瓜汤,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,创意菜肴,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,咸鸭蛋,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,清蒸鱼,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,炒青菜,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,特色菜,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
银食家创意菜,,创意农家菜,腊肠,上海市西京街98号，青浦区朱家角镇,121.0538,31.113,朱家角1路/青浦17路公交,,周一至周日全天,1,70,无排队,朱家角古镇
Lokal,,北欧菜,北欧料理,上海市徐汇区淮海中路7号,121.4406,31.2094,地铁1/10号线陕西南路站,,11:30-14:00、17:30-22:00,5,150,推荐预订,武康路
Lokal,,北欧菜,当地食材,上海市徐汇区淮海中路7号,121.4406,31.2094,地铁1/10号线陕西南路站,,11:30-14:00、17:30-22:00,5,150,推荐预订,武康路
Lokal,,北欧菜,时令菜肴,上海市徐汇区淮海中路7号,121.4406,31.2094,地铁1/10号线陕西南路站,,11:30-14:00、17:30-22:00,5,150,推荐预订,武康路
Lokal,,北欧菜,海鲜,上海市徐汇区淮海中路7号,121.4406,31.2094,地铁1/10号线陕西南路站,,11:30-14:00、17:30-22:00,5,150,推荐预订,武康路
Lokal,,北欧菜,特色菜,上海市徐汇区淮海中路7号,121.4406,31.2094,地铁1/10号线陕西南路站,,11:30-14:00、17:30-22:00,5,150,推荐预订,武康路
Lokal,,北欧菜,甜点,上海市徐汇区淮海中路7号,121.4406,31.2094,地铁1/10号线陕西南路站,,11:30-14:00、17:30-22:00,5,150,推荐预订,武康路
